id,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12
1652,93,67,17,23,74,99,48,36,86,61,10,7,93,17,67,36,86,10,61,23,74,48,99,45
1653,58,83,33,45,96,70,20,14,64,89,39,26,96,20,70,7,58,33,83,14,64,39,89,26
1654,77,52,1,1,51,76,26,38,89,64,13,20,77,1,52,49,99,24,74,11,61,36,87,17
1655,70,95,45,32,83,57,7,10,61,86,35,48,68,42,93,30,80,5,55,1,52,27,77,39
1656,98,73,23,16,67,92,42,29,80,54,4,5,90,14,65,33,83,8,58,20,71,46,96,22
1657,56,81,31,43,94,68,18,24,75,100,50,37,72,47,98,35,85,9,60,41,91,16,66,3
1658,87,62,12,9,59,84,34,46,97,72,21,15,53,28,79,25,76,0,50,12,63,38,88,6
1659,65,91,40,27,78,53,2,1,52,77,27,39,57,31,82,44,95,19,69,10,61,35,86,48
1660,90,65,14,20,71,96,46,33,83,58,8,11,98,23,73,29,80,4,54,16,67,42,92,38
1661,61,87,36,49,99,74,24,17,68,93,42,30,89,13,64,1,51,26,76,20,70,45,95,32
1662,80,55,5,3,53,79,28,41,91,66,16,22,83,7,57,37,87,12,62,24,75,50,100,5
1663,72,98,47,35,85,60,9,6,57,82,31,44,56,31,81,43,94,18,68,15,65,40,91,27
1664,95,69,19,12,63,88,38,25,76,50,0,0,78,2,53,46,97,21,72,9,59,34,84,8
1665,50,75,25,38,88,63,12,19,69,94,44,31,59,33,84,46,97,21,71,27,78,2,52,15
1666,82,57,6,9,60,85,34,47,98,72,22,16,65,40,90,43,93,18,68,5,56,30,81,24
1667,66,91,41,28,79,53,3,4,55,80,30,42,74,49,100,37,87,11,62,32,82,7,57,19
1668,93,68,17,23,74,99,49,36,87,61,11,8,70,45,95,0,51,26,76,38,89,13,63,16
1669,58,83,33,45,96,71,20,14,64,90,39,27,67,41,92,29,79,3,54,48,98,22,73,10
1670,77,52,1,2,53,78,27,40,90,65,15,21,60,35,86,44,94,18,69,6,56,31,82,12
1671,72,97,46,34,84,59,8,12,62,87,37,49,63,37,88,25,75,0,50,3,53,28,78,41
1672,100,75,24,18,68,94,43,31,81,56,5,4,91,15,66,34,85,9,60,22,72,47,97,20
1673,54,79,29,42,92,67,16,23,73,98,48,35,71,45,96,33,83,7,58,39,89,14,64,1
1674,86,60,10,7,57,83,32,45,95,70,19,13,52,26,77,30,80,4,55,17,67,42,93,11
1675,64,89,38,26,76,51,1,1,51,77,26,39,61,36,86,48,99,23,74,26,76,1,51,13
1676,89,64,14,20,70,96,45,32,83,58,7,10,64,39,89,7,58,32,83,45,95,20,70,23
1677,61,86,36,48,99,74,23,17,67,92,42,29,73,48,99,35,86,10,61,42,92,17,67,4
1678,80,55,4,6,56,81,31,44,94,69,18,25,54,29,80,2,53,28,78,40,91,15,65,34
1679,75,100,50,37,88,62,12,9,59,85,34,47,84,9,59,21,72,46,97,50,100,24,75,12
1680,97,72,21,15,66,91,40,28,78,53,3,2,62,37,88,18,69,43,94,31,81,5,56,14
1681,52,77,27,40,90,65,14,21,71,96,46,33,65,39,90,27,77,2,52,46,96,20,71,8
1682,84,59,8,11,62,87,36,49,100,74,24,17,58,33,84,36,87,11,61,24,74,49,99,5
1683,68,93,43,30,81,55,5,3,54,79,29,41,55,30,80,43,93,17,68,38,88,13,63,0
1684,92,66,16,22,73,98,47,35,85,60,10,6,50,25,76,19,69,44,95,31,82,6,57,9
1685,57,82,32,44,95,70,19,13,63,88,38,25,60,35,85,47,98,22,73,28,79,3,54,16
1686,76,51,0,0,50,76,25,38,88,63,13,19,66,41,91,41,92,16,66,3,54,29,79,22
1687,69,95,44,31,82,57,6,9,60,85,35,47,73,47,98,35,85,10,60,6,57,32,82,44
1688,98,73,22,16,66,91,41,28,79,54,3,5,95,19,70,25,76,0,51,13,63,38,88,17
1689,55,80,30,43,93,68,17,24,74,99,49,36,68,43,93,30,81,5,55,49,100,24,74,11
1690,87,61,11,8,58,84,33,46,96,71,20,14,62,36,87,33,84,8,59,21,71,46,96,2
1691,65,90,39,27,77,52,2,2,53,78,28,40,52,27,77,40,90,14,65,6,56,31,81,44
1692,91,65,15,21,72,97,46,34,84,59,9,12,94,18,69,37,88,12,62,25,75,50,100,47
1693,62,88,37,50,100,75,24,18,69,94,43,31,97,21,72,9,59,34,85,15,66,40,91,28
1694,81,56,5,4,54,80,29,42,92,67,17,23,78,3,53,29,80,4,55,17,67,42,92,10
1695,73,99,48,35,86,61,10,7,58,83,32,45,61,36,86,48,99,23,74,20,70,45,96,32
1696,95,70,20,13,64,89,39,26,76,51,1,0,83,7,58,39,89,14,64,1,51,26,77,23
1697,51,76,26,38,89,63,13,19,70,95,45,32,74,49,99,36,87,11,61,42,93,17,68,4
1698,82,57,7,10,60,86,35,48,98,73,22,16,55,30,80,27,77,1,52,14,64,39,90,8
1699,67,92,41,29,79,54,3,5,56,81,30,43,58,33,83,45,96,20,71,47,98,22,72,9
1700,93,68,18,24,74,100,49,37,87,62,11,8,60,34,85,16,66,41,91,28,79,3,53,0
1701,59,84,33,46,97,71,21,15,65,90,40,27,50,25,75,38,88,12,63,31,82,6,57,19
1702,78,52,2,1,52,77,26,39,89,64,14,20,69,44,94,35,86,10,60,23,73,48,98,4
1703,71,96,45,33,83,58,7,11,61,86,36,48,54,29,79,42,92,16,67,13,64,38,89,26
1704,99,74,23,17,67,93,42,30,80,55,4,3,76,1,51,45,95,19,70,7,57,32,83,12
1705,53,78,28,41,91,66,15,22,72,97,47,34,62,37,87,49,100,24,75,31,81,5,56,18
1706,85,60,9,6,56,82,31,44,94,69,18,12,68,43,94,40,90,15,65,2,53,27,78,21
1707,63,88,37,25,75,50,0,0,50,75,25,37,72,46,97,34,84,8,59,11,62,37,87,49
1708,88,63,12,18,69,94,44,31,82,56,6,9,100,24,75,30,81,5,56,18,68,43,93,40
1709,60,85,34,47,97,72,22,15,66,91,41,28,90,15,65,2,52,27,78,21,71,46,97,33
1710,78,53,3,4,55,80,30,42,93,67,17,23,84,8,59,35,86,10,60,22,73,48,98,4
1711,74,99,48,36,86,61,11,7,58,83,33,45,54,29,79,41,92,16,67,13,63,38,89,26
1712,96,71,20,14,64,89,39,26,77,52,1,2,76,0,51,45,95,19,70,7,57,32,82,47
1713,52,78,27,40,90,65,15,21,71,97,46,33,97,22,72,9,60,34,85,15,66,41,91,28
1714,84,59,8,11,62,87,37,49,100,75,24,18,78,3,53,0,50,25,75,37,88,12,63,31
1715,68,93,43,30,81,56,5,4,54,79,29,41,82,6,56,18,69,44,94,23,74,48,99,36
1716,92,67,16,22,73,98,48,35,86,60,10,7,86,11,61,42,93,17,67,4,55,30,80,26
1717,57,82,32,45,95,70,19,13,63,89,38,26,77,1,52,14,64,39,89,7,58,33,83,45
1718,76,51,0,1,51,76,26,39,89,64,13,20,96,20,71,29,80,4,54,17,67,42,92,10
1719,70,95,45,32,83,58,7,10,61,86,35,48,61,35,86,48,99,23,73,20,70,45,95,32
1720,99,73,23,17,67,92,42,29,80,54,4,5,83,7,58,39,89,13,64,1,51,26,76,5
1721,56,81,31,43,94,69,18,24,75,100,50,37,56,31,81,43,94,18,69,37,88,12,62,24
1722,88,62,12,9,59,84,34,46,97,72,21,15,75,50,100,46,97,21,72,9,59,34,84,15
1723,65,91,40,28,78,53,2,2,52,77,27,39,65,40,91,28,78,2,53,17,68,43,93,30
1724,90,65,14,20,71,96,46,33,84,58,8,11,80,5,55,49,99,24,74,11,61,36,87,33
1725,61,87,36,49,99,74,24,17,68,93,43,30,84,8,58,20,71,46,96,2,52,27,77,39
1726,80,55,5,3,54,79,28,41,91,66,16,22,90,14,65,41,91,16,66,3,54,28,79,22
1727,73,98,47,35,85,60,9,6,57,82,32,44,73,47,98,35,85,9,60,6,57,32,82,44
1728,95,69,19,13,63,88,38,25,76,50,0,0,95,19,69,25,76,0,50,13,63,38,88,38
1729,51,76,25,38,89,63,13,19,70,95,44,32,89,13,63,0,51,25,76,19,70,44,95,32
1730,82,57,6,10,60,85,35,47,98,73,22,16,82,6,57,10,60,35,85,47,98,22,73,29
1731,66,92,41,29,79,54,3,5,55,81,30,43,79,3,54,16,66,41,92,14,65,40,90,27
1732,93,68,18,24,74,100,49,36,87,62,11,8,77,2,52,46,96,21,71,8,59,33,84,36
1733,59,84,33,46,96,71,21,14,65,90,40,27,87,11,62,24,74,49,100,5,55,30,81,43
1734,77,52,2,3,53,78,28,40,91,66,15,21,93,18,68,3,53,28,78,40,91,15,66,34
1735,72,97,47,34,85,59,9,12,62,88,37,50,85,9,59,21,72,47,97,50,100,25,75,12
1736,100,75,25,18,69,94,44,31,81,56,6,4,62,37,88,18,69,44,94,31,81,6,56,26
1737,55,80,29,42,92,67,17,23,74,99,48,36,77,1,51,14,64,39,89,7,58,32,83,45
1738,86,61,10,7,58,83,32,45,96,70,20,14,96,20,70,23,74,48,99,36,86,10,61,42
1739,64,89,39,26,77,51,1,1,51,76,26,38,92,17,67,4,55,29,80,20,71,46,96,33
1740,89,64,13,19,70,95,45,32,83,57,7,10,83,8,58,39,90,14,64,1,52,27,77,30
1741,60,86,35,48,98,73,23,16,67,92,42,29,80,4,55,17,68,42,93,11,61,36,87,49
1742,79,54,4,5,56,81,31,43,94,68,18,24,99,23,74,44,94,19,69,6,57,31,82,12
1743,75,100,49,37,87,62,12,8,59,84,34,46,63,38,88,25,75,0,50,3,53,28,79,41
1744,97,72,21,15,65,90,40,27,78,53,2,1,91,16,66,34,85,9,60,22,72,47,98,32
1745,52,77,27,39,90,64,14,20,71,96,46,33,83,7,57,19,70,45,95,1,51,26,76,38
1746,83,58,8,11,61,87,36,49,99,74,23,17,89,13,64,16,67,42,92,29,79,4,54,48
1747,68,93,42,30,80,55,4,3,53,79,28,41,98,23,73,10,60,35,86,8,59,34,84,46
1748,91,66,16,22,72,98,47,34,85,60,9,6,97,21,72,27,78,2,53,15,65,40,90,43
1749,57,82,31,44,94,69,19,12,63,88,38,25,94,18,68,5,56,31,81,24,75,49,100,37
1750,75,50,0,0,50,76,25,38,88,63,12,19,87,12,62,37,87,11,62,24,75,49,100,5
1751,69,95,44,31,82,57,6,9,60,85,35,47,56,30,81,43,94,18,68,15,65,40,90,27
1752,98,72,22,16,66,91,41,28,79,53,3,5,78,2,53,46,97,21,71,8,59,34,84,10
1753,55,80,30,42,93,68,17,24,74,99,49,36,60,35,86,48,98,23,73,29,79,4,54,16
1754,87,61,11,8,58,83,33,46,96,71,20,14,67,41,92,38,89,13,64,0,51,26,76,19
1755,65,90,39,27,77,52,1,2,53,78,27,40,70,45,95,32,82,7,57,22,72,47,97,34
1756,91,65,15,21,72,97,46,34,84,59,9,12,85,9,60,41,91,15,66,3,53,28,79,25
1757,62,87,37,50,100,75,24,18,68,94,43,31,75,0,50,12,63,38,88,6,56,31,82,44
1758,81,56,5,4,54,80,29,42,92,67,16,23,94,19,69,49,99,23,74,11,61,36,86,17
1759,73,98,48,35,86,61,10,7,57,83,32,45,68,42,93,30,80,4,55,1,52,26,77,39
1760,95,70,20,13,64,89,39,26,76,51,1,1,90,14,64,33,83,8,58,20,71,45,96,4
1761,52,77,26,39,89,64,14,20,70,96,45,33,54,29,80,42,92,17,67,36,86,10,61,23
1762,83,58,7,11,61,86,36,48,99,74,23,17,73,48,99,45,96,20,70,7,58,32,83,13
1763,67,93,42,29,80,55,4,6,56,82,31,44,64,39,89,26,77,1,51,31,81,6,56,18
1764,94,69,18,25,75,100,50,37,88,63,12,9,69,43,94,12,62,37,88,50,100,25,75,21
1765,59,85,34,47,97,72,22,15,66,91,40,28,72,47,97,34,84,9,59,40,91,15,66,2
1766,78,53,3,2,52,78,27,40,90,65,14,21,53,28,78,43,93,17,68,5,55,30,81,24
1767,71,96,46,33,84,59,8,11,62,87,37,49,74,49,99,36,87,11,62,8,58,33,84,46
1768,100,74,24,18,68,93,43,30,81,55,5,3,96,21,71,27,77,2,52,14,65,39,90,16
1769,54,79,29,41,92,67,16,22,73,98,48,35,66,41,92,28,79,3,54,47,98,22,73,10
1770,85,60,10,7,57,82,32,44,95,70,19,13,60,35,85,32,82,6,57,19,69,44,95,0
1771,63,89,38,25,76,51,0,0,51,76,25,38,51,25,76,38,88,13,63,13,63,38,89,25
1772,88,63,13,19,69,95,44,32,82,57,6,10,76,0,51,44,95,19,70,7,57,32,82,35
1773,60,85,35,47,98,73,22,16,66,92,41,28,85,10,60,22,73,48,98,3,54,29,79,41
1774,79,54,3,5,55,81,30,43,93,68,17,24,92,16,67,40,90,14,65,2,52,27,78,21
1775,74,99,49,36,87,62,11,8,58,84,33,46,71,46,96,33,84,8,59,11,62,37,87,49
1776,96,71,21,14,65,90,39,27,77,52,2,2,100,24,74,30,81,5,55,18,68,43,93,28
1777,53,78,28,40,91,66,15,21,72,97,47,34,78,3,53,15,66,40,91,9,59,34,85,47
1778,84,59,9,12,62,88,37,50,100,75,25,18,97,22,72,25,75,50,100,37,88,12,63,44
1779,69,94,43,31,81,56,6,4,54,80,29,42,94,18,69,6,56,31,82,1,52,26,77,39
1780,92,67,17,23,73,99,48,36,86,61,10,7,89,14,64,33,83,7,58,20,70,45,96,48
1781,58,83,32,45,96,70,20,13,64,89,39,26,99,23,74,11,61,36,86,17,67,42,93,29
1782,77,51,1,0,51,76,26,38,89,64,13,19,80,4,55,46,96,20,71,8,58,33,83,14
1783,70,95,45,32,82,57,7,10,60,86,35,48,65,39,90,27,77,1,52,5,55,30,80,42
1784,98,73,23,16,67,92,41,29,79,54,4,5,93,17,68,36,87,11,61,24,74,49,99,19
1785,56,81,30,43,94,68,18,24,75,100,49,37,69,44,95,31,82,6,57,38,88,12,63,0
1786,87,62,11,8,59,84,34,46,97,71,21,15,50,25,76,28,79,3,53,16,66,41,91,9
1787,65,90,40,27,78,53,2,1,52,77,26,39,60,35,85,47,98,22,72,7,57,32,83,45
1788,90,64,14,20,71,96,45,33,83,58,8,11,95,20,70,26,76,1,51,13,64,39,89,42
1789,61,86,36,49,99,74,23,17,68,93,42,30,92,16,67,4,54,29,80,23,73,48,98,35
1790,80,55,4,3,53,79,28,41,91,66,15,22,86,10,61,34,84,9,59,21,72,46,97,2
1791,72,97,47,34,85,60,9,6,56,82,31,44,53,27,78,40,91,15,65,18,68,43,94,31
1792,94,69,19,12,63,88,38,25,75,50,0,0,81,5,56,50,100,24,75,12,62,37,87,49
1793,50,75,25,38,88,63,12,19,69,94,44,31,100,24,75,12,62,37,87,18,68,43,94,30
1794,82,57,6,9,60,85,34,47,98,72,22,15,81,5,56,2,53,27,78,40,90,15,65,34
1795,66,91,41,28,79,53,3,4,55,80,30,42,84,8,59,21,71,46,97,23,73,48,98,35
1796,93,68,17,23,74,99,49,36,86,61,11,8,86,10,60,42,92,16,67,4,54,29,79,26
1797,58,83,33,45,96,71,20,14,64,90,39,27,76,0,51,13,64,38,89,7,57,32,83,45
1798,77,52,1,2,53,78,27,40,90,65,15,21,95,19,70,9,60,34,85,47,98,22,72,28
1799,71,97,46,34,84,59,8,12,62,87,37,49,79,3,53,15,66,41,91,38,88,12,63,0
1800,100,75,24,18,68,94,43,30,81,56,5,4,50,25,75,19,69,44,94,31,82,6,57,36
1801,54,79,29,42,92,67,16,23,73,98,48,35,86,11,61,23,74,49,99,4,55,30,80,42
1802,86,60,10,7,57,83,32,45,95,70,19,13,93,17,68,14,64,39,90,27,77,1,52,45
1803,64,89,38,26,76,51,0,1,51,77,26,39,96,20,71,8,58,33,83,17,67,42,92,29
1804,89,64,14,20,70,96,45,32,83,58,7,10,80,4,55,48,99,23,73,10,61,36,86,32
1805,61,86,36,48,99,73,23,17,67,92,42,29,83,7,58,20,70,45,96,1,51,26,77,39
1806,80,55,4,6,56,81,31,43,94,69,18,25,89,14,64,43,94,18,69,6,56,31,81,25
1807,75,100,50,37,88,62,12,9,59,85,34,47,75,50,100,37,88,12,62,9,59,34,85,47
1808,97,72,21,15,66,91,40,28,78,53,2,2,97,21,72,28,78,2,53,15,66,40,91,30
1809,52,77,27,40,90,65,14,21,71,96,46,33,81,5,55,17,68,43,93,11,62,36,87,49
1810,84,58,8,11,62,87,36,49,100,74,24,17,100,24,74,21,71,46,96,33,84,8,58,40
1811,68,93,43,30,81,55,5,3,54,79,28,41,90,14,65,2,52,27,77,3,54,28,79,41
1812,92,66,16,22,73,98,47,35,85,60,10,6,92,16,66,35,85,10,60,22,73,47,98,44
1813,57,82,32,44,95,70,19,13,63,88,38,25,95,19,70,6,57,32,82,13,63,38,88,25
1814,76,51,0,0,51,76,26,38,89,63,13,19,76,0,51,0,51,26,76,38,89,13,63,32
1815,70,95,44,32,82,57,7,10,60,85,35,48,82,7,57,19,70,44,95,48,98,22,73,10
1816,98,73,22,16,67,92,41,29,79,54,3,5,60,35,85,16,67,41,92,29,79,3,54,27
1817,56,81,30,43,93,68,18,24,74,100,49,37,78,2,52,14,65,40,90,8,59,33,84,46
1818,87,62,11,8,59,84,33,46,97,71,21,14,97,21,71,24,74,49,100,37,87,11,62,43
1819,65,90,40,27,78,52,2,3,53,78,28,41,93,18,68,5,56,30,81,41,91,15,66,3
1820,91,66,15,22,72,97,47,34,85,59,9,12,53,28,78,22,72,47,97,34,85,9,59,12
1821,63,88,37,50,100,75,25,18,69,94,44,31,63,37,88,50,100,25,75,31,82,6,56,18
1822,82,56,6,4,55,80,29,42,93,67,17,23,69,44,94,14,64,39,89,26,77,1,52,45
1823,74,99,48,36,86,61,11,7,58,83,33,45,96,20,71,7,58,33,83,36,86,11,61,23
1824,96,71,20,14,64,89,39,26,77,52,1,1,74,48,99,4,55,29,80,42,93,17,67,33
1825,51,76,26,39,89,64,13,20,70,95,45,32,84,8,58,20,71,46,96,1,52,27,77,39
1826,83,57,7,10,61,86,35,48,99,73,23,16,90,14,65,17,68,43,93,30,80,5,55,49
1827,67,92,42,29,80,54,4,5,56,81,31,43,99,24,74,11,61,36,87,6,57,31,82,44
1828,94,69,18,24,75,100,50,37,87,62,12,9,95,19,69,25,76,0,50,13,63,38,88,41
1829,59,84,34,46,97,72,21,15,65,91,40,28,91,16,66,3,54,28,79,22,72,47,98,35
1830,78,53,2,1,52,77,27,39,90,65,14,20,85,9,60,20,70,45,95,32,83,7,57,39
1831,71,96,46,33,84,58,8,11,61,87,36,49,89,13,64,1,51,26,76,29,80,4,54,16
1832,99,74,24,17,68,93,43,30,80,55,5,3,67,42,92,10,61,35,86,48,99,23,73,46
1833,54,79,28,41,91,66,16,22,72,98,47,35,97,21,72,9,59,34,84,15,65,40,91,28
1834,85,60,9,6,57,82,31,44,95,69,19,13,78,2,53,5,56,31,81,43,94,18,69,37
1835,63,88,38,25,76,50,0,0,50,76,25,38,87,12,62,24,75,50,100,24,75,49,100,37
1836,88,63,12,19,69,94,44,31,82,57,6,9,87,11,62,43,93,18,68,5,56,30,81,27
1837,60,85,35,47,98,72,22,16,66,91,41,28,78,2,52,15,65,40,90,8,59,34,84,46
1838,79,53,3,5,55,80,30,42,93,68,17,23,97,21,71,48,98,22,73,10,60,35,86,16
1839,74,99,49,36,87,61,11,8,58,83,33,46,67,41,92,29,79,4,54,0,51,26,76,38
1840,96,71,20,14,64,90,39,27,77,52,1,2,89,13,64,32,82,7,57,19,70,45,95,34
1841,53,78,27,40,91,65,15,21,72,97,46,34,85,9,60,22,72,47,97,3,53,28,78,41
1842,84,59,8,12,62,87,37,50,100,75,24,18,91,15,66,12,63,37,88,25,75,0,50,44
1843,68,94,43,31,81,56,5,4,54,79,29,42,94,19,69,6,56,31,82,11,61,36,86,49
1844,92,67,16,23,73,98,48,35,86,61,10,7,99,23,74,30,80,4,55,17,67,42,93,39
1845,57,83,32,45,95,70,20,13,64,89,38,26,90,14,64,1,52,26,77,20,71,45,96,33
1846,76,51,1,1,51,77,26,39,89,64,14,20,83,7,58,42,92,17,67,4,54,29,80,23
1847,70,96,45,33,83,58,7,10,61,86,36,48,73,48,99,36,86,10,61,7,58,32,83,45
1848,99,74,23,17,67,92,42,29,80,55,4,6,95,20,70,26,77,1,51,13,64,39,89,18
1849,56,81,31,44,94,69,18,25,75,100,50,37,69,43,94,31,81,6,56,50,100,24,75,12
1850,88,63,12,9,59,85,34,47,97,72,21,15,62,37,88,34,84,9,59,21,72,47,97,2
1851,66,91,40,28,78,53,3,2,52,78,27,40,53,28,78,40,91,15,65,5,55,30,80,43
1852,90,65,14,21,71,96,46,33,84,59,8,11,93,17,68,36,87,11,62,24,74,49,99,46
1853,62,87,36,49,100,74,24,18,68,93,43,30,96,21,71,8,58,33,84,14,65,39,90,27
1854,81,55,5,3,54,79,29,41,92,66,16,22,77,2,52,28,79,3,54,16,66,41,92,9
1855,73,98,48,35,85,60,10,7,57,82,32,44,60,35,85,47,98,22,73,19,69,44,95,32
1856,95,70,19,13,63,89,38,25,76,51,0,0,82,6,57,38,88,13,63,0,50,25,76,25
1857,50,76,25,38,88,63,13,19,69,95,44,32,76,0,51,13,63,38,89,7,57,32,82,44
1858,82,57,6,9,60,85,35,47,98,73,22,16,95,19,70,22,73,48,98,35,85,10,60,41
1859,66,92,41,28,79,54,3,5,55,80,30,43,92,16,66,3,54,29,79,2,52,27,78,40
1860,93,68,17,24,74,99,49,36,87,62,11,8,90,14,65,33,84,8,59,21,71,46,96,49
1861,58,84,33,46,96,71,21,14,65,90,39,27,100,24,74,11,62,36,87,18,68,43,93,30
1862,77,52,2,2,53,78,28,40,91,65,15,21,81,5,55,15,66,40,91,28,78,3,53,47
1863,72,97,47,34,84,59,9,12,62,88,37,50,97,21,72,9,59,34,85,37,88,12,63,25
1864,100,75,24,18,69,94,43,31,81,56,6,4,75,50,100,6,56,31,81,44,94,18,69,39
1865,54,80,29,42,92,67,17,23,73,99,48,36,89,14,64,1,51,26,77,20,70,45,96,33
1866,86,61,10,7,58,83,32,45,95,70,20,13,83,7,58,10,61,36,86,48,99,23,74,29
1867,64,89,39,26,77,51,1,0,51,76,26,38,80,4,55,17,67,42,92,8,58,33,83,46
1868,89,64,13,19,70,95,45,32,82,57,7,10,96,20,71,27,77,1,52,14,64,39,90,42
1869,60,86,35,48,98,73,22,16,67,92,41,29,93,17,68,5,55,30,80,23,74,49,99,36
1870,79,54,4,5,56,81,30,43,93,68,18,24,87,11,61,31,82,6,57,19,69,44,94,0
1871,75,100,49,37,87,62,11,8,59,84,34,46,50,25,76,38,88,12,63,16,66,41,91,28
1872,97,71,21,15,65,90,40,27,78,52,2,1,79,3,53,47,98,22,72,9,60,35,85,45
1873,52,77,26,39,90,64,14,20,71,96,45,33,95,20,70,7,57,32,83,13,64,38,89,26
1874,83,58,7,11,61,86,36,49,99,74,23,17,76,1,51,4,54,29,79,42,92,16,67,35
1875,67,93,42,30,80,55,4,3,53,78,28,41,86,10,61,23,73,48,98,21,72,46,97,34
1876,91,66,15,22,72,97,47,34,85,60,9,6,84,8,59,40,91,15,65,2,53,27,78,31
1877,56,82,31,44,94,69,19,12,63,88,37,25,81,5,56,18,68,43,94,12,62,37,87,50
1878,75,50,0,0,50,75,25,37,88,63,12,19,100,24,75,30,81,5,56,18,68,43,94,11
1879,69,94,44,31,82,56,6,9,60,85,34,47,62,37,87,49,100,24,75,21,71,46,97,34
1880,97,72,22,15,66,91,41,28,78,53,3,4,84,8,59,40,90,15,65,2,52,27,78,4
1881,55,80,30,42,93,67,17,23,74,99,48,36,54,29,79,41,92,16,67,35,86,10,60,23
1882,86,61,11,7,58,83,33,45,96,71,20,14,73,48,98,45,95,19,70,7,57,32,82,13
1883,64,90,39,26,77,52,1,2,52,78,27,40,64,38,89,26,76,0,51,15,66,41,91,28
1884,90,65,15,21,71,97,46,34,84,59,8,11,79,3,53,47,97,22,72,9,60,34,85,31
1885,62,87,37,49,100,75,24,18,68,93,43,30,82,6,56,19,69,44,94,0,50,25,75,37
1886,81,56,5,4,54,79,29,41,92,67,16,22,88,12,63,42,93,17,67,4,55,30,80,23
1887,73,98,48,35,86,60,10,7,57,82,32,45,74,49,99,36,86,11,61,8,58,33,83,45
1888,95,70,19,13,63,89,38,26,76,51,0,1,96,20,71,26,77,1,52,14,64,39,90,10
1889,51,76,26,39,89,64,13,20,70,95,45,32,61,36,86,48,99,23,73,29,80,4,54,17
1890,83,58,7,10,61,86,35,48,99,73,23,17,67,42,92,39,89,13,64,1,51,26,77,20
1891,67,92,42,29,80,54,4,5,56,81,31,43,70,45,95,32,83,7,58,37,88,12,62,24
1892,94,69,18,24,75,100,50,37,88,62,12,9,75,50,100,6,56,31,81,43,94,18,69,15
1893,59,84,34,47,97,72,21,15,65,91,40,28,66,40,91,28,78,2,53,47,97,21,72,9
1894,78,53,2,2,52,77,27,39,90,65,14,20,59,34,84,49,99,24,74,11,62,36,87,17
1895,71,96,46,33,84,58,8,11,62,87,36,49,68,43,93,30,80,5,55,2,52,27,77,39
1896,99,74,24,17,68,93,43,30,80,55,5,3,90,14,65,33,84,8,58,21,71,46,96,22
1897,54,79,28,41,91,66,16,22,73,98,47,35,73,47,98,35,85,9,60,41,92,16,66,3
1898,85,60,9,6,57,82,32,44,95,69,19,13,54,28,79,25,76,0,51,13,63,38,88,6
1899,63,88,38,25,76,50,0,0,51,76,25,38,57,32,82,44,95,19,69,19,70,44,95,32
1900,89,63,13,19,70,95,44,32,82,57,6,10,82,7,57,38,89,13,63,0,51,25,76,29
1901,60,85,35,48,98,73,22,16,66,92,41,29,79,3,54,16,66,41,92,10,60,35,85,48
1902,79,54,3,5,55,81,30,43,93,68,18,24,98,22,73,46,96,21,71,8,59,33,84,14
1903,74,100,49,36,87,62,11,8,59,84,33,46,65,40,90,27,78,2,52,5,55,30,81,43
1904,96,71,21,14,65,90,40,27,77,52,2,3,93,18,68,37,87,11,62,24,74,49,100,34
1905,53,78,28,40,91,66,15,21,72,97,47,34,85,9,59,22,72,47,97,3,53,28,78,40
1906,85,59,9,12,62,88,37,50,100,75,25,18,91,15,66,18,69,44,94,31,81,6,56,50
1907,69,94,44,31,81,56,6,4,55,80,29,42,100,25,75,12,63,37,88,7,58,33,83,45
1908,92,67,17,23,74,99,48,36,86,61,10,7,96,20,70,26,77,1,52,14,64,39,89,42
1909,58,83,33,45,96,70,20,14,64,89,39,26,93,17,67,4,55,29,80,23,74,48,99,36
1910,77,51,1,1,51,76,26,38,89,64,13,20,86,10,61,39,90,14,65,1,52,27,77,20
1911,70,95,45,32,83,57,7,10,61,86,35,48,71,46,96,33,83,8,58,11,61,36,87,49
1912,98,73,23,16,67,92,42,29,79,54,4,5,99,23,74,30,80,5,55,17,68,42,93,12
1913,56,81,31,43,94,68,18,24,75,100,49,37,63,38,88,25,76,0,50,44,94,19,69,6
1914,87,62,12,8,59,84,34,46,97,72,21,15,57,31,82,35,85,9,60,22,72,47,98,3
1915,65,91,40,27,78,53,2,1,52,77,27,39,53,28,79,41,91,16,66,1,51,26,76,38
1916,90,64,14,20,71,96,46,33,83,58,8,11,89,13,64,32,83,7,57,20,70,45,95,48
1917,61,87,36,49,99,74,23,17,68,93,42,30,98,23,73,10,61,35,86,16,67,42,92,29
1918,80,55,5,3,53,79,28,41,91,66,16,22,80,4,54,27,78,2,53,15,65,40,91,9
1919,72,98,47,34,85,60,9,6,57,82,31,44,59,34,84,46,97,21,72,24,75,50,100,37
1920,94,69,19,12,63,88,38,25,76,50,0,0,87,12,62,43,94,18,68,5,56,31,81,5
1921,50,76,25,38,88,63,12,19,69,95,44,31,56,30,81,43,93,18,68,37,87,11,62,24
1922,82,57,6,9,60,85,35,47,98,72,22,16,74,49,100,46,97,21,71,8,59,33,84,15
1923,66,91,41,28,79,54,3,5,55,80,30,42,65,40,90,27,78,2,52,29,79,3,54,16
