id,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10
1961,61,86,36,48,99,73,23,17,67,92,99,23,73,10,61,36,86,17,67,42
1962,42,29,80,54,4,6,56,81,31,43,92,29,80,4,54,28,78,2,53,15
1963,94,69,18,24,75,100,50,37,88,62,66,40,91,9,59,34,84,47,97,21
1964,12,9,59,84,34,47,97,72,21,15,72,24,75,50,100,37,88,12,62,43
1965,66,91,40,28,78,53,2,2,52,77,94,18,69,6,56,31,81,39,90,14
1966,27,39,90,65,14,21,71,96,46,33,65,2,52,27,77,21,71,46,96,33
1967,84,58,8,11,62,87,36,49,99,74,84,8,58,11,62,36,87,49,99,24
1968,24,17,68,93,43,30,81,55,5,3,74,30,81,5,55,17,68,43,93,13
1969,54,79,28,41,92,66,16,22,73,98,63,38,88,25,76,0,51,44,95,19
1970,47,35,85,60,10,6,57,82,32,44,69,6,57,32,82,35,85,10,60,22
1971,95,69,19,13,63,88,38,25,76,51,73,47,98,3,54,28,79,41,92,16
1972,0,0,51,76,25,38,89,63,13,19,66,16,67,41,92,29,79,3,54,48
1973,70,95,44,32,82,57,7,10,60,85,98,22,73,10,60,35,85,32,82,7
1974,35,48,98,73,22,16,67,92,41,29,57,19,70,44,95,0,51,25,76,38
1975,79,54,3,5,55,81,30,43,93,68,89,13,63,43,93,18,68,5,55,30
1976,18,24,74,100,49,37,87,62,11,8,81,24,74,49,100,37,87,11,62,8
1977,59,84,33,46,96,71,21,14,65,90,59,33,84,46,96,21,71,27,78,2
1978,40,27,78,52,2,3,53,78,28,40,52,14,65,40,90,31,81,6,56,18
1979,91,66,15,22,72,97,47,34,85,59,69,44,94,12,63,37,88,50,100,25
1980,9,12,63,88,37,50,100,75,25,18,75,22,72,47,97,34,85,9,59,40
1981,69,94,44,31,81,56,6,4,55,80,91,15,66,3,53,28,78,4,55,29
1982,29,42,93,67,17,23,74,99,48,36,80,42,93,17,67,36,86,10,61,23
1983,86,61,10,7,58,83,33,45,96,70,74,48,99,45,96,20,70,7,58,33
1984,20,14,64,89,39,26,77,52,1,1,83,14,64,39,89,26,77,1,52,49
1985,51,76,26,38,89,64,13,20,70,95,99,24,74,11,61,36,87,17,68,42
1986,45,32,83,57,7,10,61,86,35,48,93,30,80,5,55,1,52,27,77,39
1987,98,73,23,16,67,92,42,29,80,54,90,14,65,33,83,8,58,20,71,46
1988,4,5,56,81,31,43,94,68,18,24,96,22,72,47,98,35,85,9,60,41
1989,75,100,50,37,87,62,12,9,59,84,91,16,66,3,53,28,79,25,76,0
1990,34,46,97,72,21,15,65,91,40,27,50,12,63,38,88,6,57,31,82,44
1991,78,53,2,1,52,77,27,39,90,65,95,19,69,10,61,35,86,48,98,23
1992,14,20,71,96,46,33,83,58,8,11,73,29,80,4,54,16,67,42,92,38
1993,61,87,36,49,99,74,24,17,68,93,89,13,64,1,51,26,76,20,70,45
1994,42,30,80,55,5,3,53,79,28,41,95,32,83,7,57,37,87,12,62,24
1995,91,66,16,22,72,98,47,35,85,60,75,50,100,5,56,31,81,43,94,18
1996,9,6,57,82,31,44,95,69,19,12,68,15,65,40,91,27,78,2,53,46
1997,63,88,38,25,76,50,0,0,50,75,97,21,72,9,59,34,84,8,59,33
1998,25,38,88,63,12,19,69,94,44,31,84,46,97,21,71,27,78,2,52,15
1999,82,57,6,9,60,85,34,47,98,72,65,40,90,43,93,18,68,5,56,30
2000,22,16,66,91,41,28,79,53,3,4,81,24,74,49,100,37,87,11,62,32
